annotator_id,article,vanilla,simple,cot,oracle,class,vanilla_mean,simple_mean,cot_mean,oracle_mean,class_mean,highlights
45,allsides_politics_c_1,"[5, 5, 5, 5, 5, 3, 4, 3, 3]","[4, 4, 5, 5, 5, 3, 3, 3, 3]","[5, 5, 5, 3, 4, 4, 3, 3, 3]","[5, 5, 3, 3, 3, 3, 4, 3, 4]","[4, 4, 3, 5, 3, 5, 3, 3, 3]",4.222222222222222,3.888888888888889,3.888888888888889,3.6666666666666665,3.6666666666666665,"['Bolton portrays Trump as a man unfit for the presidency who consistently made decisions based on how they could help his reelection chances rather than what was in the best interest of the country', 'Trump asking for election help from Chinese President Xi Jinping, endorsing China’s use of prison camps for Muslims, speaking about executing journalists and a firsthand account of Trump’s dealings with Ukraine that were at the center of the impeachment saga.', 'president called the book “a compilation of lies and made up stories”', 'Trump administration took legal action to block its release over claims that it contains classified information. ', 'Bolton has also received significant criticism from liberals, who say he put personal profit over the country’s interest by using his claims to sell a book rather than sharing them publicly months ago', 'he accusations could have been especially impactful during the impeachment trial, Democrats argue.', 'It contains allegations of severe violations by the president that may resonate with voters who are already discontent with his handling of the coronavirus pandemic and protests', 'olton’s book confirms how much harder it would have been for them to let Trump off the hook had a longtime conservative known for copious note-taking been called to testify.', 'he key argument that Republican opponents of impeachment made was that lawful behavior by a president, however objectionable, could not be a legitimate basis for impeachment.']"
46,basil_44_nyt,"[1, 1, 5, 1, 5, 3]","[1, 1, 5, 3, 5, 5]","[1, 1, 5, 1, 5, 3]","[1, 1, 5, 5, 5, 3]","[1, 1, 5, 1, 5, 3]",2.6666666666666665,3.3333333333333335,2.6666666666666665,3.3333333333333335,2.6666666666666665,"['e', 'capitalized on his straight-arrow image', 'obstruction of justice, for allegedly lying under oath in a federal lawsuit.', 'malicious leaks, violations of grand jury secrecy and strong-arm tactics', 'politically driven vendetta', 'he will be vindicated.']"
46,mpqa_60,"[3, 3, 5, 1, 3, 1, 1]","[3, 3, 5, 3, 5, 3, 1]","[1, 3, 5, 1, 1, 3, 5]","[3, 3, 5, 3, 5, 3, 1]","[5, 5, 5, 3, 5, 5, 1]",2.4285714285714284,3.2857142857142856,2.7142857142857144,3.2857142857142856,4.142857142857143,"[""Joseph, have you prepared yourself for Zimbabwe's civil war?"", '""It does not take a vivid imagination to envision a scenario on the ground where either rioters or the military take to the streets', 'pronouncements by senior government officials and military leaders that they would not allow this former British colony to be led by Tsvangirai', 'if there were to be a coup, we would support it very definitely.', 'At least 34 people have died in political violence this year, almost all of them supporters of the Movement for Democratic Change', 'Clearly, Mugabe is doing everything he can to steal this election', 'Tsvangirai said at a news conference Thursday night that if he won the election, he would not prosecute Mugabe.']"
47,basil_60_nyt,[2],[4],[1],[2],[4],2.0,4.0,1.0,2.0,4.0,"['Mr. Calderón, who was president from 2006 until 2012, went on to argue that Mr. Trump was misinformed about the flow of immigrants from Mexico to the United States and that closing the border would harm America’s economy']"
47,allsides_gun_control_and_gun_rights_c_5,"[5, 1]","[3, 5]","[4, 5]","[5, 2]","[5, 4]",3.0,4.0,4.5,3.5,4.5,"['A major sporting goods dealer in San Antonio later confirmed that Kelley twice passed a required criminal background check when he bought guns there during the past year, despite having a criminal record that should have prevented those purchases.', 'But the Air Force also acknowledged it inexplicably failed to enter his conviction into a government database that all licensed firearms dealers are required to use to screen prospective gun buyers for their criminal history.']"
48,mpqa_26,"[2, 4]","[4, 3]","[1, 4]","[1, 5]","[3, 5]",3.0,3.5,2.5,3.0,4.0,"[""Coral reefs will die from water that's too hot."", ""Bush administration's decision not to ratify the Kyoto Protocol is one of many signals that Washington is growing increasingly unilateralist in the six months since the Sept. 11 attacks on America. ""]"
48,allsides_immigration_l_1,"[1, 5, 5, 1]","[2, 5, 5, 5]","[2, 5, 5, 1]","[4, 5, 5, 4]","[1, 5, 5, 1]",3.0,4.25,3.25,4.5,3.0,"[' the truth is America would not have been possible without immigrants.', 'These businesses have produced millions of jobs and countless services. ', 'Instead they argue undocumented immigrants abuse domestic social programs ', 'Other critics correlate crime and immigration as if artificial lines in the sand determine a human’s propensity for wrongdoing']"
49,basil_52_nyt,"[4, 4, 3, 3, 2]","[3, 1, 2, 3, 3]","[5, 1, 4, 4, 4]","[3, 3, 3, 4, 4]","[2, 1, 4, 4, 3]",3.2,2.4,3.6,3.4,2.8,"['Republican, told The Indianapolis Star on Saturday that he was taken aback by negative reactions to the state’s Religious Freedom Restoration Act, which he signed into law on Thursday.', 'h', 'The governor, a Republican, told The Indianapolis Star on Saturday that he was taken aback by negative reactions to the state’s Religious Freedom Restoration Act, which he signed into law on Thursday.', 'Marc Benioff, the chief executive officer of Salesforce.com, said on Thursday that his company would halt all corporate travel to Indiana.', 'Indiana’s bill was drafted from a version that President Obama voted for when he was a state senator in Illinois, Mr. Pence said. Critics, however, say the Indiana law includes different wording that could open the door to wider discrimination.']"
49,allsides_immigration_r_5,"[4, 2, 4, 4]","[3, 3, 3, 3]","[4, 4, 3, 5]","[4, 2, 5, 4]","[2, 4, 4, 4]",3.5,3.0,4.0,3.75,3.5,"['Former President Obama lashed out at President Trump for ending the Deferred Action for Childhood Arrivals (DACA) amnesty program, which was thought to be on shaky legal ground. Obama ripped Trump as “cruel,” lacking “basic decency” and acting “contrary to our spirit, and to common sense.”', 'It is self-defeating – because they want to start new businesses, staff our labs, serve in our military, and otherwise contribute to the country we love.', 'Whatever concerns or complaints Americans may have about immigration in general, we shouldn’t threaten the future of this group of young people who are here through no fault of their own, who pose no threat, who are not taking away anything from the rest of us,” Obama claimed.', 'Obama had previously hinted that he would “weigh in” if Trump took action on DACA, despite longstanding precedent against former presidents criticizing the current president.']"
50,basil_5_hpo,"[5, 5, 1, 2, 3, 2, 3, 1]","[5, 5, 2, 5, 1, 5, 1, 2]","[5, 5, 1, 5, 1, 5, 1, 1]","[5, 5, 1, 4, 1, 3, 2, 2]","[5, 5, 3, 5, 1, 5, 1, 1]",2.75,3.25,3.0,2.875,3.25,"[""Leaders of the country's largest civil rights organization accused tea party activists on Tuesday of tolerating bigotry and approved a resolution condemning racism within the political movement"", 'Debate was mostly closed to the public, but the final version ""calls on the tea party and all people of good will to repudiate the racist element and activities within the tea party,"" said Hilary Shelton, director of the NAACP\'s Washington bureau', 'Sarah Palin, a vocal tea party supporter, said in a statement late Tuesday that she was ""saddened by the NAACP\'s claim that patriotic Americans ... are somehow \'racists.\'""', 'The former Alaska governor said claims that tea party activists ""judge people by the color of their skin"" were false and appalling', 'But the original called for the NAACP to ""educate its membership and the community that this movement is not just about higher taxes and limited government.""', '""We felt the time had come to stand up and say, \'It\'s time for the tea party to be responsible members of this democracy and make sure they don\'t tolerate bigots or bigotry among their members,\'"" NAACP President Ben Jealous said ahead of the debate', 'The group has faced occasional claims of racism, most notably in March near the end of the bitter health care debate', '""They are pulling people together and focusing on the negative, and then it\'s hard to make anything positive out of that,"" said Anita L. Russell, president of the Kansas City, Mo., branch of the NAACP, which introduced the resolution.']"
50,allsides_coronavirus_r_4,"[5, 1, 5, 5, 1, 1, 4, 1, 5, 5, 4, 5]","[3, 1, 5, 5, 1, 1, 1, 3, 1, 2, 1, 1]","[3, 1, 1, 5, 1, 1, 5, 5, 1, 1, 5, 5]","[3, 1, 5, 5, 1, 1, 5, 3, 1, 5, 5, 5]","[5, 1, 5, 5, 1, 1, 4, 3, 3, 1, 1, 1]",3.5,2.0833333333333335,2.8333333333333335,3.3333333333333335,2.5833333333333335,"['meant to “celebrate freedom and to fight back against the unconstitutional shutdown over the coronavirus', 'celebrating the Second Amendment', 'call against coronavirus restrictions', 'message that read “sic temper tyrannies,” a Latin phrase that translates to “thus always to tyrants', 'while he supports the First Amendment, the actions demonstrated at the protest went too far', 'As a strong defender of the First Amendment, I believe Americans have the right to peacefully protest', 'today’s action toward Governor Beshear is unacceptable', 'no place for hate in Kentucky', 'disgusting and I condemn it wholeheartedly', 'On Memorial Day weekend, as we honor those who gave their lives for our country, and think of the small sacrifices we make to protect our community from a pandemic, we must condemn this vile act', 'When we share science, keep each other healthy and safe, freedom will follow', 'against the effigy, calling it “beyond reprehensible.']"
51,mpqa_29,"[4, 3, 1, 3, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 3]","[5, 5, 1, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[4, 2, 1, 2, 4, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1]","[4, 4, 1, 1, 1, 1, 2, 1, 1, 3, 3, 5, 5, 4, 1]","[4, 4, 3, 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.9333333333333333,2.4,1.6666666666666667,2.466666666666667,2.066666666666667,"[""The plight of prisoners and politicians has been weighing heavily on the minds of editorial writers and pundits in and around the nation's capital."", '""Even thugs deserve humane treatment,""', 'reads the headline of the Ottawa Citizen editorial.', '""Conditions for detainees in Guantanamo Bay are harsh: wire-mesh cells 2.4 by 1.8 metres, a sleeping mat and blanket, a bucket for a toilet,"" writes the Citizen.', '""But that doesn\'t necessarily make them inhumane. On the other hand, U.S. assurances that it\'s treating the prisoners humanely don\'t mean that\'s so.', '""We can\'t help but wonder if some politicians and civil rights advocates are overreacting when it comes to the treatment of captured al-Qaeda and Taliban fighters by the United States. ""For the U.S. military to treat the prisoners any differently might very well imperil American lives,""', '""No tears will be shed in this corner since Brian Tobin\'s departure represents his third consecutive betrayal of voters,"" ', '""Mr. Tobin seems content to be back home on the Rock playing with his bag of marbles and collecting his parliamentary pension.""', 'No one, however, is giving a hearty thumbs up to Mr. Tobin.', ' Rather, his sudden departure from politics provoked much criticism.', ""In the Citizen, columnist Rosa Harris-Adler wrote a devastatingly sarcastic piece, ridiculing Mr. Tobin's assertion that he was leaving for family reasons."", 'He also wrote that while the former minister may have been one of the longest-serving MPs, he was also one of the most ""unstable,"" noting his career was like a ""rough sea,"" with highs and lows and never calm. ', '""Canadians don\'t need the kind of politician Brian Tobin had become -- flighty, opportunistic and lacking in commitment to his job as a Member of Parliament.""', '""[Mr. Manley] has proven to be a sensible manager who Canadians can trust,"" ', '""Mr. Manley\'s continuing responsibility for national security, along with the added clout he gains as Deputy Prime Minister, bodes well for the country.""']"
51,allsides_us_house_r_4,"[1, 5, 1, 5, 3, 1, 3, 5, 1, 2]","[4, 5, 5, 5, 3, 2, 5, 5, 3, 3]","[1, 3, 3, 5, 3, 2, 4, 5, 3, 3]","[2, 4, 3, 5, 4, 3, 5, 1, 1, 1]","[2, 4, 5, 4, 3, 1, 5, 1, 1, 1]",2.7,4.0,3.2,2.9,2.7,"[' a move cheered by religious liberty advocates.', 'Congress would recognize that “blasphemy, heresy, and apostasy laws inappropriately position governments as arbiters of religious truth and empower officials to impose religious dogma on individuals or minorities through the power of the government or through violence sanctioned by the government.”', 'Religious freedom restrictions are on the rise, according to alarming new reports from international organization’s watchdog reports.', 'On Friday, the U.S. Commission on International Religious Freedom, a bipartisan group established by Congress, cheered the resolution, saying such laws are often weaponized to target marginalized religious communities.', 'Widespread bipartisan support for this resolution will help to raise awareness of the egregious acts of persecution and violence that these laws legitimize,” ', 'As of Nov. 2018, only 10 of those nations have been designated as CPCs (Burma, China, Eritrea, Iran, North Korea, Pakistan, Saudi Arabia, Sudan, Tajikistan, and Turkmenistan).', 'The resolution cites some, including Russia’s ban on Jehovah’s Witnesses as an “extremist organization,” the detention of nearly a million Uighur Muslims in northwest China, and Pakistan’s use of wide-ranging blasphemy laws. ', 'The resolution also notes nations that’ve taken steps to repeal blasphemy laws, including Ireland, Greece, and Canada.', 'Earlier this year, the Republic of Ireland passed a law repealing a 2009 statute that criminalized blasphemy.', 'Canada also criminalized “blasphemous libel” until 2018, though the statute had not resulted in a conviction since 1935.']"
52,basil_5_fox,"[5, 5, 5]","[5, 3, 3]","[5, 2, 3]","[4, 4, 3]","[3, 3, 5]",5.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,"['Dennis accused the NAACP of playing the ""race card"" and called the organization ""irrelevant."" ', 'The missive accused the NAACP of resorting to political tactics', ""St. Louis Tea Party organizer Bill Hennessy wrote on the group's website Tuesday that the Tea Party stands for smaller government and fiscal responsibility, and accused the NAACP of abandoning black America.""]"
52,allsides_us_house_r_4,"[4, 5, 5, 3]","[5, 2, 2, 3]","[4, 5, 2, 3]","[5, 5, 1, 1]","[4, 5, 3, 1]",4.25,3.0,3.5,3.0,3.25,"['have introduced a bipartisan resolution condemning “blasphemy” laws', 'Congress would recognize that “blasphemy, heresy, and apostasy laws inappropriately position governments as arbiters of religious truth and empower officials to impose religious dogma on individuals or minorities through the power of the government or through violence sanctioned by the government.', 'The United Nations, through Articles 18 and 19 of the International Covenant on Civil and Political Rights, also uphold civil rights for religious practice and expression and are endorsed by HR 512', 'Canada also criminalized “blasphemous libel” until 2018, though the statute had not resulted in a conviction since 1935.']"
53,basil_5_fox,"[1, 5, 3]","[1, 5, 1]","[1, 5, 3]","[3, 1, 5]","[3, 1, 3]",3.0,2.3333333333333335,3.0,3.0,2.3333333333333335,"['though the wording was amended to downplay criticism of all Tea Partiers while asking them to repudiate bigots in their own ranks.', 'NAACP leaders have referenced an incident in March when Tea Party protesters allegedly hurled racial epithets at black lawmakers on Capitol Hill ahead of a health care vote', 'The nearby St. Louis Tea Party had an all-hands-on-deck response to the NAACP\'s plan. The group has drafted a resolution of its own condemning the civil rights group for reducing itself to a ""bigoted"" and ""partisan attack dog organization.""']"
53,allsides_violence_in_america_r_5,"[5, 3, 1, 3, 5]","[5, 5, 1, 3, 3]","[3, 3, 1, 3, 5]","[3, 3, 1, 5, 3]","[3, 5, 3, 1, 5]",3.4,3.4,3.0,3.0,3.4,"['President Obama called the murder of four Marines in Tennessee Thursday “heartbreaking” and pleaded for Americans not to jump to conclusions, but Republicans were already blaming him for what investigators termed domestic terrorism, as the shooting quickly became part of the 2016 presidential campaign.', 'The shooting also reignited the debate over guns at military facilities, after officials acknowledged troops at the Naval Reserve center where the murders took place were prohibited from being armed.', 'The president kept politics out of his own brief remarks Thursday evening.', 'Federal authorities have charged 62 people with planning attacks on the homeland on behalf of the Islamic State or trying to provide material support to the terror group.', 'Democrats say white supremacists and anti-government extremists have posed more of a danger than radicalized Muslims, and questioned whether the government was putting its efforts in the right place.']"
54,basil_58_fox,[4],[5],[5],[5],[4],4.0,5.0,5.0,5.0,4.0,"['Dogged by scandals and plummeting popularity in his home state, Christie has seen many of the mega-donors who once toasted him drift toward his rivals, including former Florida governor Jeb Bush.']"
54,allsides_race_and_racism_c_4,"[5, 4, 1, 4, 3, 1, 1]","[5, 4, 5, 5, 1, 4, 5]","[1, 5, 3, 5, 5, 5, 1]","[5, 3, 1, 4, 5, 4, 4]","[4, 4, 5, 5, 5, 2, 1]",2.7142857142857144,4.142857142857143,3.5714285714285716,3.7142857142857144,3.7142857142857144,"['An unproven accusation of an assault of a white woman by a black man caused long-bubbling white resentment to boil over into violence. White mobs flooded into Greenwood, looting homes, burning businesses and killing residents.', 'Despite the scale of violence, the Tulsa race massacre has been a largely forgotten part of U.S. history.', 'Law enforcement and insurance companies mostly declined to act in the aftermath of the attack, leaving little paper trail.', 'There was also a widespread effort to strip the historical record of evidence of the event.', 'Further, by flipping victim and perpetrator, these accounts both blamed black Tulsans and absolved the white mob.” — Alaina E. Roberts, Washington Post', 'A systematic effort to erase the event from history was largely successful “The dead were tossed into the Arkansas River and unmarked mass graves.', 'News accounts were cut out of the Tulsa Tribune before they were assembled into bound reference volumes. The incident was not a part of the Oklahoma public schools’ curriculum until 2000, and only recently entered American-history textbooks.” — Frank Rich, Vulture']"
55,basil_99_nyt,"[5, 5, 5, 5, 3, 3, 3, 3, 5, 5]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[5, 5, 5, 5, 1, 5, 5, 1, 5, 5]","[5, 3, 5, 1, 3, 5, 1, 1, 1, 1]","[5, 3, 5, 3, 3, 5, 3, 1, 1, 1]",4.2,3.0,4.2,2.6,3.0,"['Russia’s', 'intervention ', 'Trump', 'campaign', 'conspiracy', 'Russian', 'military intelligence ', 'Russian intelligence hacker', 'unpatriotic', 'corrupt.']"
55,allsides_politics_l_4,"[3, 5, 5, 1]","[1, 5, 1, 3]","[1, 5, 1, 5]","[1, 5, 3, 5]","[1, 5, 1, 5]",3.5,2.5,3.0,3.5,3.0,"['congregation supports', 'allegations', 'troll journalists', 'spotlight']"
56,basil_58_nyt,"[2, 3, 5, 3, 1, 2, 3, 1, 1, 3, 5, 1, 1, 4, 3, 5, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[3, 2, 2, 3, 1, 1, 3, 1, 2, 2, 3, 1, 1, 3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[3, 4, 5, 5, 1, 1, 3, 5, 5, 1, 5, 1, 2, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1]","[2, 2, 1, 5, 1, 1, 3, 5, 5, 5, 5, 1, 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 5]","[3, 5, 5, 5, 1, 2, 5, 5, 3, 5, 5, 4, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1]",2.0,1.5483870967741935,2.161290322580645,2.2580645161290325,2.4838709677419355,"['with New Jersey-style swagger, unconcealed disgust for Washington and a high regard for his own candor', 'his last, remaining advantage in a field of better-financed and better-liked rivals — his personality — Mr. Christie portrayed himself as the only candidate in the Republican field who is forthright and forceful enough to run the country.', 'We need strength and decision-making and authority back in the Oval Office,”', 'he vowed to campaign and govern as a colorful teller of difficult truths, even if “it makes you cringe every once in a while.”', 'inside the gymnasium at the high school where he was president of his class all three years', 'Trying to claw his way back to the top of the Republican field', 'took a pointed swipe at his rivals', 'who have never run a state government.', '“Unlike some people who offer themselves for president in 2016, you won’t have to wonder whether I can do it or not,” he said, invoking the “economic calamity” he said he inherited in 2010 and the “unprecedented natural disaster,” Hurricane Sandy, that he weathered as governor.', 'After seven years of a weak and feckless foreign policy run by Barack Obama, we better not turn it over to his second mate, Hillary Clinton,', 'he blamed both parties for dysfunction and gridlock in Washington', 'If Washington and Adams and Jefferson believed that compromise was a dirty word, we’d still be under the crown of England,', 'dazzling rise as a national Republican in his first term was matched only by his spectacular loss of stature at home in his second', 'The economic recovery he promised has turned into a cascade of ugly credit downgrades and anemic job growth.', 'The state pension system he vowed to fix has descended into a morass of missed payments and lawsuits. The administration he pledged would be a paragon of ethics has instead conspired to mire an entire town in traffic and the governor’s office in scandal.', 'a staggering 55 percent of Republican primary voters say that they cannot envision voting for Mr. Christie', ' The only candidate less palatable: Donald J. Trump, the bombastic developer turned reality television star.', 'With two pillars of his presidential run — his record and his judgment — looking wobbly', ' most raw and prodigious asset: his personality, a magnetic mix of quick-witted charm, insult-trading banter, vulnerability, empathy and effrontery.', 'He described the decision to enter politics as a “coin toss” between him and his wife, Mary Pat, herself a nimble political mind.', ' he put an unusual twist on the dilemma facing the financially stretched Social Security system', 'The lying and stealing has already happened, the horse is out of the barn, we need to get it back in, and the only way to do it is by force,', 'Such single-mindedness belies the serious and stubborn vulnerabilities of his campaign.', 'As a centrist candidate from the Northeast, he would have a difficult path to the Republican presidential nomination under the best circumstances.', 'nno', 'And circumstances are anything but optimal for him: He faces a wide field of candidates, including several who are better financed and beloved by mainstream donors (Jeb Bush), hold greater appeal to conservative voters who dominate the primary process (Scott Walker), are agile public speakers with persuasive biographies (Mr. Rubio), or are better liked by Republican voters (all of the above)', 'narrator, and mythologizer, of his own story', 'stagecraft and his oratory showed room for improvement', 'The first speaker who preceded him to the stage had no microphone, causing a delay; later on, she was booed when she disclosed that she was a Democrat', 'Mr. Christie frequently descended into clichés.', 'The question for Mr. Christie, after a bruising year of watching his story rewritten by others, may be whether Republican voters, who can choose from among a long and intriguing list of fresher faces, will give him a fighting chance to sell himself anew.']"
56,allsides_abortion_l_3,"[1, 4, 1, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 5, 4, 1, 4, 1, 1, 1, 5, 5]","[1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 3, 5]","[1, 1, 1, 2, 4, 2, 1, 3, 1, 1, 1, 4, 5]","[4, 4, 1, 5, 5, 1, 1, 4, 1, 1, 1, 4, 1]",1.6153846153846154,2.3846153846153846,1.7692307692307692,2.076923076923077,2.5384615384615383,"['“Today’s ruling is an important victory in the fight against the Trump administration’s attempts to upend Title X,” said Ruth Harlow,', '“It allows us to go back to court to ensure that the millions of low-income people who rely on the nation’s only family planning program will continue to receive vital health services — and we will not give up until the rule is blocked for good.”', 'That rule prohibited Title X recipients from even discussing abortion,', 'Abortion opponents have applauded the rule. “We thank President Trump for taking decisive action to disentangle taxpayers from the big abortion industry led by Planned Parenthood,”', 'But Planned Parenthood and other groups say it will leave many low-income patients without access to contraceptive care.', '“The gag rule is unconscionable and unethical,” said Dr. Leana Wen', '“This rule compromises the oath that I took to serve patients and help them with making the best decision for their own health.”', 'In many places, Planned Parenthood is the only option for low-income patients;', 'If Planned Parenthood were locked out of Title X funds, other health centers might struggle to pick up the slack.', 'According to another Guttmacher analysis, other providers would have to increase their caseloads by an average of 70 percent to serve all the patients currently seen by Planned Parenthood.', '“If fully implemented, the proposed changes to Title X would shrink the network of participating providers and have major repercussions for low-income women across the country that rely on them for their family planning care,”', 'Trump has stepped up his anti-abortion rhetoric in recent months', 'Trump may see opposition to abortion — and to Planned Parenthood — as a winning strategy going into 2020.']"
57,basil_18_fox,"[5, 5, 1, 1, 1, 1, 1, 5]","[5, 3, 5, 5, 4, 5, 5, 2]","[5, 1, 2, 5, 5, 4, 3, 5]","[5, 1, 3, 4, 1, 3, 1, 5]","[5, 5, 3, 5, 5, 3, 3, 3]",2.5,4.25,3.75,2.875,4.0,"['President Obama is waging a ""War on Religion,""', ""he's the GOP candidate that can defend faith in America."", ""you don't need to be in the pew every Sunday to know there's something wrong in this country when gays can serve openly in the military but our kids can't openly celebrate Christmas or pray in school."", ""I'll end Obama's war on religion."", 'liberal attacks on our religious heritage,""', '""just when you thought Barack Obama couldn\'t get any more out of touch with America\'s values, AP reports his administration wants to make foreign aid decisions based on gay rights', 'This is just the most recent example of an administration at war with people of faith in this country.', '""faith made America strong. It can make her strong again.""']"
57,allsides_race_and_racism_r_4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 1, 1]","[5, 5, 1, 5, 1, 1, 1, 1, 1, 1, 2, 1, 5, 1, 1]","[5, 4, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1]","[5, 5, 1, 5, 1, 1, 5, 1, 1, 1, 3, 1, 5, 1, 1]","[5, 5, 3, 1, 1, 3, 3, 1, 5, 1, 1, 1, 5, 1, 1]",1.3333333333333333,2.1333333333333333,2.0,2.466666666666667,2.466666666666667,"['“The killings of unarmed Black Americans have got to end,” Sanders tweeted', '“didn’t have time to perceive a threat” before he opened fire', '“You didn’t hear the officer shout, ‘Gun, gun, gun,’” attorney Lee Merritt said after viewing video taken from a Fort Worth officer’s bodycam during Saturday’s shooting of Atatiana Jefferson, 28.', '“He didn’t have time to perceive a threat. That’s murder.”', '“It’s another one of those situations where the people that are supposed to protect us are actually not here to protect us,” said Jefferson’s sister, Amber Carr. “You know, you want to see justice, but justice don’t bring my sister back,” Carr said.', '“It’s like from the moment we got the call, it’s been more and more inconceivable and more confusing. And there has nothing been done in order to take away that confusion,”', ' O’Neil confirmed that the officer did not announce he was police before he fired the fatal shot and that his failure to do so is part of the department’s investigation.', 'He said representatives of the police department have spoken with the woman’s family and “shared our serious and heartfelt concern for this unspeakable loss.”', '“I’m shaken. I’m mad. I’m upset. And I feel it’s partly my fault,” Smith said. “If I had never dialed the police department, she’d still be alive.”', '“It makes you not want to call the police department,” he said', 'The Fort Worth Police Department said it released bodycam footage soon after the shooting to provide transparency, but that any “camera footage inside the residence” could not be distributed due to state law. However, the bodycam video released to media included blurred still frames showing a gun inside a bedroom at the home. ', 'It’s unclear if the firearm was found near the woman, and police have not said that the officer who shot her thought she had a gun. The police statement released Saturday said only that officers who entered the residence after the shooting found a firearm.', 'Democratic presidential candidate Sen. Bernie Sanders on Sunday called on the Justice Department to investigate.', '“Atatiana Jefferson should be alive.”', 'The shooting comes less than two weeks after a white former Dallas police officer was sentenced to 10 years in prison after being convicted of murder in the fatal shooting of her black neighbor inside his own apartment.']"
58,allsides_immigration_c_4,"[5, 3, 3, 1, 1, 1]","[5, 3, 1, 3, 1, 1]","[5, 3, 1, 1, 1, 1]","[5, 3, 1, 1, 1, 1]","[5, 3, 1, 1, 1, 1]",2.3333333333333335,2.3333333333333335,2.0,2.0,2.0,"['The Trump administration is considering an order to block the entry of migrants at the southern border, using the same authority as its earlier travel ban', 'President Donald Trump is weighing a range of options designed to prevent undocumented migrants from crossing the U.S.-Mexican frontier, ', 'The travel ban, announced shortly after Trump took office in 2017, affected people from seven countries, five of them with Muslim majorities.', 'Trump has made undocumented immigration a front-burner issue in the weeks before the midterm congressional elections on Nov. 6.', 'Those initiatives have broad support from lawmakers, who’ve already promised to put up a fight should Trump try to make good on his threat.', 'One who expressed fear of persecution or torture would be interviewed by an asylum officer to establish whether there is credible fear of persecution.']"
59,mpqa_37,"[4, 3, 4, 3, 4]","[5, 4, 5, 5, 4]","[5, 4, 5, 4, 5]","[3, 4, 5, 5, 5]","[3, 4, 5, 5, 5]",3.6,4.6,4.6,4.4,4.4,"['""The reports fails to acknowledge the important policy measures and initiatives by the government of Pakistan to promote and protect human rights,""', 'Enlisting these initiatives, it recalled that these include promulgation of the Juvenile Justice System Ordinance, the establishment of a permanent commission on the status of women, police and jail reforms, national policy and plan of action for elimination of child labour and establishment of a fund for rehabilitation of working children. ', 'The government, it added, has amended Pakistan Citizenship Act of 1951 to enable women of Pakistani descent to claim Pakistani nationality for their children born to foreign husbands. ', 'In addition, it said, Pakistan also ratified ILO Conventions 100 on equal remuneration and 182 on the elimination of worst forms of child labour. It signed the Optional Protocols to Convention on the Rights of Child. ', '""The cause of human rights would be better served if all states, in a spirit of cooperation and understanding address the problems they face in promoting and protecting human rights,"" it said.']"
59,allsides_white_house_l_3,"[4, 5, 5, 5, 4, 4, 3]","[4, 5, 5, 4, 4, 3, 3]","[3, 5, 5, 4, 4, 4, 3]","[4, 5, 5, 5, 4, 5, 3]","[4, 5, 5, 4, 4, 4, 3]",4.285714285714286,4.0,4.0,4.428571428571429,4.142857142857143,"['President Barack Obama , in his first visit to a mosque in the United States, said Wednesday he was seeking to rebut ""inexcusable political rhetoric against Muslim-Americans"" from Republican presidential candidates.', ' ""You\'re right where you belong. You\'re part of America too. You\'re not Muslim or American. You\'re Muslim and American.""', ' ""We can\'t be bystanders to bigotry,"" Obama said. ""Together, we\'ve got to show that America truly protects all faiths. ', 'As we protect our country from terrorism, we should not reinforce the ideas and the rhetoric of the terrorists themselves.""', 'Obama offered a calibrated message on that front Wednesday, citing the work of Islamic centers while identifying areas for improvement. ""Here at this mosque, and across our country and around the world, Muslim leaders are roundly and repeatedly and consistently condemning terrorism,"" he said. ""And around the globe, Muslims who\'ve dared to speak out have often been targeted and even killed So those voices are there; we just have to amplify them more.""', '""We have to ... lift up the contributions of the Muslim-American community not when there\'s a problem, but all the time. Our television shows should have some Muslim characters that are unrelated to national security. ', '""For young Muslims, I feel the President\'s visit has a profound impact,""']"
